#Ingreso/Gasto,Capítulo,Artículo,Concepto,Descripción
#
# Áreas de gasto y Políticas, definidas en la Orden EHA/3565/2008 y comunes a todas las EELL.
# Ver http://www.boe.es/buscar/doc.php?id=BOE-A-2008-19916
G,6,,,Investimentos reais
G,6,0,,Investimento novo en infraestruturas e bens destinados ao uso xeral
G,6,0,0,Investimentos en terreos
G,6,0,9,Outros investimentos novos en infraestruturas e bens destinados ao uso xeral
G,6,1,,Investimento de reposición en infraestruturas e bens destinados ao uso xeral
G,6,1,0,Investimentos en terreos
G,6,1,9,Outros investimentos de reposición en infraestruturas e bens destinados ao uso xeral
G,6,2,,Investimento novo asociado ao funcionamento operativo dos servizos
G,6,2,1,Terreos e bens naturais
G,6,2,2,Edificios e outras construccións
G,6,2,3,"Maquinaria, instalacións técnicas e ferramenta"
G,6,2,4,Elementos de transporte
G,6,2,5,Mobiliario
G,6,2,6,Equipos para procesos de información
G,6,2,7,Proxectos complexos
G,6,2,9,Outros investimentos novos
G,6,3,,Investimento de reposición asociado ao funcionamento operativo dos servizos
G,6,3,1,Terreos e bens naturais
G,6,3,2,Edificios e outras construccións
G,6,3,3,"Maquinaria, instalacións técnicas e ferramenta"
G,6,3,4,Elementos de transporte
G,6,3,5,Mobiliario
G,6,3,6,Equipos para procesos de información
G,6,3,7,Proxectos complexos
G,6,3,9,Outros investimentos de reposición
G,6,4,,Gastos en investimentos de carácter inmaterial
G,6,4,0,Gastos en investimentos de carácter inmaterial
G,6,4,1,Gastos en aplicacións informáticas
G,6,4,8,Cotas netas de xuros por operacións de arrendamento financeiro (leasing)
G,6,5,,Gastos en investimentos xestionados para outros entes públicos
G,6,5,0,Gastos en investimentos xestionados para outros entes públicos
G,6,8,,Gastos en inversiones de bienes patrimoniales
G,6,8,1,Terreos e bens naturais
G,6,8,2,Edificios e outras construccións
G,6,8,9,Otros gastos en inversiones de bienes patrimoniales
G,6,9,,Inversiones en bienes comunales
G,6,9,0,Terreos e bens naturais
G,6,9,2,Inversión en infraestructuras
G,7,,,Transferencias de capital
G,7,0,,A la Administración General de la entidad local
G,7,1,,A organismos autónomos de la entidad local
G,7,1,0,A organismos autónomos de la entidad local
G,7,1,1,A organismos autónomos de la entidad local
G,7,2,,Á Administración do Estado
G,7,2,0,A la Administración Xeral do Estado
G,7,2,1,A organismos autónomos e axencias
G,7,2,2,A fundacións estatais
G,7,2,3,"A sociedades mercantís estatais, entidades públicas empresariais e outros organismos públicos"
G,7,3,,A la Seguridad Social
G,7,4,,A entes públicos e sociedades mercantís da entidade local
G,7,5,,A comunidades autónomas
G,7,5,0,Á Administración Xeral da comunidad autónoma
G,7,5,1,A organismos autónomos y agencias de las comunidades autónomas
G,7,5,2,A fundaciones de las comunidades autónomas
G,7,5,3,"A sociedades mercantís, entidades públicas empresariais e outros organismos públicos dependentes das comunidades autónomas"
G,7,6,,A entidades locais
G,7,6,1,"A diputaciones, consejos o cabildos"
G,7,6,2,A concellos
G,7,6,3,A mancomunidades
G,7,6,4,A áreas metropolitanas
G,7,6,5,A comarcas
G,7,6,6,A entidades que agrupen municipios
G,7,6,7,A consorcios
G,7,6,8,A entidades locales menores
G,7,7,,A empresas privadas
G,7,7,0,A empresas privadas
G,7,8,,A familias e institucións sen fins de lucro
G,7,8,1,A familias e institucións sen fins de lucro
G,7,9,,Al exterior
G,8,,,Activos financeiros
G,8,0,,Adquisición de deuda del sector público
G,8,0,0,A curto prazo
G,8,0,1,A longo prazo
G,8,1,,Adquisición de obligaciones y bonos fuera del sector público
G,8,1,0,A corto plazo. Desenvolvemento por sectores
G,8,1,1,A largo plazo. Desenvolvemento por sectores
G,8,2,,Concesion de préstamos al sector público
G,8,2,0,Préstamos a curto prazo
G,8,2,1,Préstamos a largo prazo
G,8,3,,Concesión de préstamos fora do sector público
G,8,3,0,Préstamos a curto prazo. Desenvolvemento por sectores
G,8,3,1,Préstamos a largo prazo. Desenvolvemento por sectores
G,8,4,,Constitucion de depósitos y fianzas
G,8,4,0,Depósitos
G,8,4,1,Fianzas
G,8,5,,Adquisición de acciones y participaciones del sector público
G,8,5,0,Adquisición de acciones y participaciones del sector público
G,8,6,,Adquisición de acciones y participaciones fuera del sector público
G,8,6,0,Adquisición de acciones y participaciones fuera del sector público
G,8,7,,Aportaciones patrimoniales
